timestamp,voltage,current,power,flow_rate,spindle_temp,vibration_rms,vibration_x_rms,vibration_y_rms,vibration_z_rms,motor_current,ground_present,cycle_count
2025-11-07 17:15:00,231.65,8.73,2021.54,2.39,54.78,0.513,0.557,0.584,0.437,3.10,1,4618
2025-11-07 17:20:00,226.55,8.05,1823.32,2.50,50.96,0.506,0.441,0.501,0.419,2.66,1,4619
2025-11-07 17:25:00,223.20,8.47,1890.78,2.94,43.05,0.430,0.422,0.467,0.488,2.51,1,4620
2025-11-07 17:30:00,218.32,8.92,1946.72,2.66,49.61,0.655,0.774,0.651,0.634,3.30,1,4621
2025-11-07 17:35:00,225.25,6.85,1541.84,2.82,42.25,0.389,0.379,0.389,0.432,2.79,1,4622
2025-11-07 17:40:00,226.49,8.12,1839.57,2.96,52.85,0.364,0.328,0.309,0.411,3.71,1,4623
2025-11-07 17:45:00,225.58,6.86,1546.56,3.31,49.28,0.740,0.831,0.684,0.736,3.55,1,4624
2025-11-07 17:50:00,222.94,7.72,1721.58,3.21,39.68,0.622,0.642,0.525,0.661,2.94,1,4625
2025-11-07 17:55:00,228.86,9.09,2081.07,2.85,49.23,0.743,0.782,0.841,0.745,3.48,1,4626
2025-11-07 18:00:00,231.17,7.44,1719.93,2.38,47.52,0.748,0.601,0.628,0.735,2.61,1,4627
2025-11-10 08:00:00,227.76,9.24,2105.34,2.58,46.53,0.469,0.531,0.488,0.532,2.64,1,4628
2025-11-10 08:05:00,224.31,7.31,1640.67,2.85,54.05,0.307,0.310,0.326,0.249,3.70,1,4629
2025-11-10 08:10:00,230.29,8.11,1868.49,3.10,40.83,0.618,0.707,0.559,0.518,3.43,1,4630
2025-11-10 08:15:00,223.45,8.17,1825.01,2.44,40.63,0.583,0.574,0.525,0.496,3.12,1,4631
2025-11-10 08:20:00,222.47,7.86,1748.14,2.19,38.24,0.384,0.392,0.367,0.372,3.99,1,4632
2025-11-10 08:25:00,218.61,6.54,1429.76,2.01,47.85,0.313,0.359,0.358,0.346,3.27,1,4633
2025-11-10 08:30:00,218.10,7.24,1579.52,2.00,53.77,0.528,0.455,0.628,0.605,3.60,1,4634
2025-11-10 08:35:00,226.81,8.86,2009.11,2.98,48.66,0.326,0.359,0.285,0.320,2.59,1,4635
2025-11-10 08:40:00,230.02,6.69,1538.29,3.15,47.71,0.385,0.334,0.442,0.399,3.07,1,4636
2025-11-10 08:45:00,227.07,7.00,1589.91,2.55,39.17,0.726,0.783,0.864,0.868,2.59,1,4637
2025-11-10 08:50:00,218.04,8.84,1926.53,3.34,45.72,0.367,0.391,0.416,0.396,2.96,1,4638
2025-11-10 08:55:00,229.50,6.96,1598.26,2.84,41.68,0.569,0.649,0.525,0.493,3.82,1,4639
2025-11-10 09:00:00,220.80,8.25,1821.16,3.34,51.94,0.544,0.577,0.569,0.511,2.63,1,4640
2025-11-10 09:05:00,226.53,8.81,1996.59,3.12,53.98,0.480,0.547,0.481,0.471,3.95,1,4641
2025-11-10 09:10:00,230.49,8.45,1947.28,2.39,49.13,0.624,0.703,0.523,0.608,3.49,1,4642
2025-11-10 09:15:00,218.37,7.46,1629.85,3.37,46.30,0.404,0.436,0.347,0.389,2.91,1,4643
2025-11-10 09:20:00,226.19,8.51,1924.39,2.09,51.42,0.638,0.721,0.666,0.527,3.20,1,4644
2025-11-10 09:25:00,222.59,8.48,1886.64,2.98,41.18,0.598,0.697,0.625,0.653,2.64,1,4645
2025-11-10 09:30:00,222.60,7.29,1622.68,2.81,51.76,0.581,0.608,0.493,0.611,3.27,1,4646
2025-11-10 09:35:00,222.72,8.05,1792.51,2.80,46.22,0.593,0.485,0.485,0.681,3.13,1,4647
2025-11-10 09:40:00,225.74,8.84,1995.42,3.46,43.89,0.570,0.461,0.658,0.606,3.98,1,4648
2025-11-10 09:45:00,229.60,8.17,1876.33,2.99,44.04,0.701,0.583,0.814,0.641,2.82,1,4649
2025-11-10 09:50:00,228.68,8.49,1942.20,2.48,43.47,0.373,0.434,0.318,0.350,3.73,1,4650
2025-11-10 09:55:00,227.76,7.62,1735.76,2.95,46.50,0.651,0.663,0.631,0.677,2.52,1,4651
2025-11-10 10:00:00,219.46,8.58,1883.73,2.84,40.17,0.406,0.463,0.369,0.355,3.43,1,4652
2025-11-10 10:05:00,231.74,7.36,1704.73,2.73,38.63,0.368,0.428,0.311,0.396,3.09,1,4653
2025-11-10 10:10:00,227.11,9.21,2092.26,2.46,42.58,0.512,0.537,0.484,0.607,3.53,1,4654
2025-11-10 10:15:00,230.57,9.01,2078.07,2.80,46.23,0.529,0.475,0.613,0.435,3.53,1,4655
2025-11-10 10:20:00,220.98,7.82,1727.69,3.00,48.25,0.772,0.647,0.860,0.635,3.57,1,4656
2025-11-10 10:25:00,229.61,7.25,1664.59,2.96,43.23,0.685,0.570,0.552,0.621,3.66,1,4657
2025-11-10 10:30:00,218.64,6.96,1522.14,2.29,43.37,0.734,0.727,0.688,0.660,3.98,1,4658
2025-11-10 10:35:00,229.57,9.48,2175.82,3.16,50.77,0.765,0.872,0.728,0.905,3.04,1,4659
2025-11-10 10:40:00,223.00,6.92,1542.35,2.76,47.48,0.770,0.886,0.727,0.840,3.14,1,4660
2025-11-10 10:45:00,223.38,9.46,2112.60,2.75,46.93,0.629,0.581,0.748,0.622,2.84,1,4661
2025-11-10 10:50:00,218.72,7.03,1536.99,2.53,44.89,0.433,0.493,0.387,0.423,3.26,1,4662
2025-11-10 10:55:00,219.91,7.30,1604.56,2.94,46.65,0.444,0.356,0.500,0.478,2.97,1,4663
2025-11-10 11:00:00,218.49,8.50,1856.99,2.58,51.01,0.541,0.525,0.630,0.573,3.78,1,4664
2025-11-10 11:05:00,225.32,8.27,1863.73,2.97,41.36,0.622,0.711,0.589,0.652,2.99,1,4665
2025-11-10 11:10:00,221.91,7.03,1561.04,2.79,39.75,0.395,0.456,0.419,0.362,3.42,1,4666
2025-11-10 11:15:00,226.60,9.04,2048.82,3.34,50.22,0.340,0.273,0.287,0.367,3.16,1,4667
2025-11-10 11:20:00,228.97,7.38,1690.63,3.23,44.44,0.715,0.728,0.850,0.820,3.28,1,4668
2025-11-10 11:25:00,226.45,7.82,1769.82,3.49,41.80,0.508,0.563,0.502,0.609,2.81,1,4669
2025-11-10 11:30:00,226.90,8.83,2002.79,2.59,54.12,0.567,0.501,0.568,0.472,3.45,1,4670
2025-11-10 11:35:00,219.27,9.27,2032.09,3.00,51.69,0.492,0.583,0.455,0.526,3.31,1,4671
2025-11-10 11:40:00,220.65,8.87,1956.75,2.62,43.41,0.663,0.770,0.649,0.680,2.55,1,4672
2025-11-10 11:45:00,229.03,9.08,2079.31,2.29,39.10,0.796,0.643,0.739,0.907,2.95,1,4673
2025-11-10 11:50:00,219.96,8.38,1844.28,3.20,50.79,0.451,0.421,0.427,0.498,3.91,1,4674
2025-11-10 11:55:00,223.93,7.46,1671.18,2.85,52.28,0.620,0.599,0.519,0.505,3.28,1,4675
2025-11-10 12:00:00,224.31,7.13,1599.16,3.17,49.81,0.421,0.435,0.388,0.366,2.85,1,4676
2025-11-10 12:05:00,228.41,7.28,1663.96,2.87,40.93,0.388,0.368,0.391,0.460,2.77,1,4677
2025-11-10 12:10:00,222.87,9.01,2008.04,2.12,39.73,0.492,0.429,0.531,0.446,2.81,1,4678
2025-11-10 12:15:00,219.44,8.85,1942.00,2.90,46.74,0.506,0.432,0.546,0.436,2.65,1,4679
2025-11-10 12:20:00,221.59,9.21,2040.47,2.05,46.92,0.337,0.399,0.270,0.355,3.23,1,4680
2025-11-10 12:25:00,221.25,7.39,1635.12,2.31,42.76,0.508,0.443,0.609,0.586,3.06,1,4681
2025-11-10 12:30:00,231.44,7.24,1674.92,2.55,42.72,0.655,0.691,0.679,0.668,3.91,1,4682
2025-11-10 12:35:00,218.53,7.01,1532.57,2.23,44.12,0.661,0.552,0.708,0.782,2.84,1,4683
2025-11-10 12:40:00,222.91,9.12,2032.41,2.71,49.04,0.634,0.742,0.600,0.574,3.62,1,4684
2025-11-10 12:45:00,227.23,8.11,1842.35,2.25,38.87,0.742,0.635,0.808,0.666,2.93,1,4685
2025-11-10 12:50:00,224.59,9.13,2050.88,2.38,53.16,0.764,0.896,0.856,0.885,2.57,1,4686
2025-11-10 12:55:00,223.68,6.73,1505.49,2.17,41.84,0.309,0.280,0.328,0.359,2.70,1,4687
2025-11-10 13:00:00,223.09,8.40,1874.80,2.29,38.88,0.546,0.601,0.528,0.610,3.97,1,4688
2025-11-10 13:05:00,227.30,7.16,1626.78,2.55,44.08,0.420,0.398,0.429,0.424,2.73,1,4689
2025-11-10 13:10:00,221.65,7.13,1580.29,2.85,45.46,0.565,0.540,0.579,0.462,3.02,1,4690
2025-11-10 13:15:00,223.03,8.63,1925.75,2.31,52.68,0.401,0.405,0.395,0.477,3.95,1,4691
2025-11-10 13:20:00,223.68,7.66,1714.53,2.87,42.91,0.452,0.444,0.526,0.366,3.18,1,4692
2025-11-10 13:25:00,222.40,7.50,1667.91,3.02,44.66,0.691,0.695,0.764,0.728,3.62,1,4693
2025-11-10 13:30:00,227.04,7.47,1695.79,3.40,52.75,0.548,0.612,0.595,0.468,2.80,1,4694
2025-11-10 13:35:00,222.05,6.63,1471.41,2.36,39.04,0.420,0.346,0.353,0.342,3.14,1,4695
2025-11-10 13:40:00,225.89,9.01,2036.28,2.15,52.41,0.491,0.440,0.509,0.542,3.70,1,4696
2025-11-10 13:45:00,219.27,7.40,1623.42,3.08,52.17,0.788,0.679,0.756,0.672,2.72,1,4697
2025-11-10 13:50:00,220.21,7.73,1702.97,3.28,54.52,0.360,0.289,0.399,0.380,3.89,1,4698
2025-11-10 13:55:00,222.17,6.94,1541.19,3.11,40.66,0.444,0.359,0.396,0.378,3.55,1,4699
2025-11-10 14:00:00,218.21,6.79,1481.55,2.19,46.95,0.602,0.613,0.643,0.545,2.85,1,4700
2025-11-10 14:05:00,218.86,8.26,1807.37,2.73,39.63,0.766,0.716,0.845,0.798,3.96,1,4701
2025-11-10 14:10:00,219.63,9.32,2047.62,3.50,41.12,0.440,0.482,0.444,0.424,3.23,1,4702
2025-11-10 14:15:00,223.26,6.67,1488.71,3.15,50.81,0.749,0.778,0.735,0.773,3.04,1,4703
2025-11-10 14:20:00,223.26,9.22,2057.44,2.01,41.22,0.621,0.507,0.510,0.558,3.89,1,4704
2025-11-10 14:25:00,223.27,6.89,1537.59,3.42,53.47,0.661,0.617,0.653,0.720,3.13,1,4705
2025-11-10 14:30:00,224.86,9.30,2090.63,3.17,45.30,0.594,0.544,0.668,0.634,3.36,1,4706
2025-11-10 14:35:00,227.91,9.09,2072.79,2.29,50.35,0.391,0.360,0.461,0.337,2.92,1,4707
2025-11-10 14:40:00,220.33,6.98,1537.86,2.28,40.73,0.565,0.502,0.570,0.630,2.80,1,4708
2025-11-10 14:45:00,231.14,7.48,1728.10,3.08,41.70,0.601,0.487,0.515,0.644,3.66,1,4709
2025-11-10 14:50:00,230.07,7.37,1696.46,3.48,52.48,0.739,0.794,0.886,0.679,2.76,1,4710
2025-11-10 14:55:00,222.74,6.98,1554.98,2.89,40.63,0.705,0.674,0.755,0.712,3.74,1,4711
2025-11-10 15:00:00,225.94,8.23,1858.57,2.34,52.87,0.622,0.506,0.601,0.537,3.95,1,4712
2025-11-10 15:05:00,227.68,7.09,1614.23,3.43,42.73,0.476,0.418,0.446,0.537,3.59,1,4713
2025-11-10 15:10:00,231.01,7.20,1663.92,3.07,45.60,0.622,0.642,0.694,0.517,3.86,1,4714
2025-11-10 15:15:00,230.97,6.56,1516.28,2.36,38.55,0.620,0.562,0.635,0.585,3.02,1,4715
2025-11-10 15:20:00,225.12,9.47,2132.79,2.52,53.46,0.365,0.318,0.393,0.320,2.51,1,4716
2025-11-10 15:25:00,218.06,7.76,1693.06,3.33,47.48,0.602,0.554,0.680,0.576,3.18,1,4717
2025-11-10 15:30:00,224.53,8.39,1883.87,2.53,50.63,0.349,0.356,0.382,0.412,3.07,1,4718
2025-11-10 15:35:00,223.08,8.17,1822.14,3.16,47.71,0.632,0.541,0.719,0.724,3.49,1,4719
2025-11-10 15:40:00,228.45,7.50,1713.09,2.20,49.61,0.701,0.739,0.759,0.811,2.65,1,4720
2025-11-10 15:45:00,219.55,8.50,1867.00,3.34,52.86,0.478,0.460,0.507,0.569,2.71,1,4721
2025-11-10 15:50:00,227.24,7.84,1780.87,3.34,46.63,0.693,0.813,0.784,0.818,3.61,1,4722
2025-11-10 15:55:00,225.96,7.41,1673.59,2.05,41.41,0.711,0.617,0.651,0.786,3.64,1,4723
2025-11-10 16:00:00,231.70,6.97,1614.39,2.65,42.60,0.663,0.590,0.790,0.699,2.94,1,4724
2025-11-10 16:05:00,221.09,9.11,2013.11,3.04,53.40,0.721,0.863,0.636,0.597,2.72,1,4725
2025-11-10 16:10:00,229.79,7.30,1677.32,3.19,38.73,0.332,0.356,0.390,0.337,3.48,1,4726
2025-11-10 16:15:00,218.42,9.24,2018.45,3.11,42.09,0.784,0.652,0.937,0.679,3.05,1,4727
2025-11-10 16:20:00,228.33,8.81,2012.47,2.41,45.55,0.519,0.511,0.505,0.550,3.50,1,4728
2025-11-10 16:25:00,222.07,6.99,1552.24,2.62,53.92,0.416,0.411,0.443,0.338,3.29,1,4729
2025-11-10 16:30:00,228.28,8.70,1984.97,3.10,39.86,0.447,0.508,0.410,0.496,3.06,1,4730
2025-11-10 16:35:00,226.48,7.39,1674.15,2.19,39.91,0.555,0.512,0.574,0.448,2.92,1,4731
2025-11-10 16:40:00,226.18,8.98,2031.05,2.99,51.25,0.331,0.287,0.290,0.274,3.76,1,4732
2025-11-10 16:45:00,222.11,8.21,1823.52,3.50,42.81,0.600,0.484,0.710,0.550,3.83,1,4733
2025-11-10 16:50:00,219.20,6.72,1473.05,2.69,49.41,0.437,0.519,0.363,0.490,3.06,1,4734
2025-11-10 16:55:00,218.13,6.76,1475.54,3.09,46.73,0.575,0.469,0.555,0.637,3.17,1,4735
2025-11-10 17:00:00,229.34,8.44,1936.17,2.40,42.50,0.414,0.486,0.386,0.335,3.03,1,4736
2025-11-11 09:00:00,219.84,7.87,1730.92,2.08,40.65,0.471,0.421,0.450,0.397,3.00,1,4737
2025-11-11 09:05:00,219.64,9.22,2025.49,2.65,52.71,0.535,0.449,0.473,0.508,2.79,1,4738
2025-11-11 09:10:00,219.57,7.68,1685.97,2.97,45.17,0.463,0.487,0.547,0.532,2.78,1,4739
2025-11-11 09:15:00,222.45,7.15,1589.68,3.27,38.61,0.400,0.464,0.350,0.321,2.72,1,4740
2025-11-11 09:20:00,228.27,8.14,1857.49,3.48,43.45,0.662,0.577,0.775,0.675,3.16,1,4741
2025-11-11 09:25:00,229.08,8.72,1997.33,2.64,48.08,0.459,0.541,0.516,0.442,2.65,1,4742
2025-11-11 09:30:00,218.21,9.29,2027.61,3.10,48.42,0.419,0.347,0.481,0.500,3.92,1,4743
2025-11-11 09:35:00,227.87,7.31,1664.99,2.09,51.79,0.606,0.607,0.524,0.659,3.44,1,4744
2025-11-11 09:40:00,231.18,6.83,1579.38,3.19,40.31,0.650,0.726,0.568,0.656,3.79,1,4745
2025-11-11 09:45:00,222.28,6.73,1496.10,3.06,52.68,0.428,0.368,0.404,0.452,2.95,1,4746
2025-11-11 09:50:00,222.63,6.63,1476.46,2.61,42.43,0.387,0.347,0.454,0.377,3.39,1,4747
2025-11-11 09:55:00,223.51,7.81,1746.08,2.42,39.06,0.342,0.319,0.403,0.297,3.46,1,4748
2025-11-11 10:00:00,219.90,9.13,2008.54,2.22,42.61,0.310,0.300,0.306,0.324,2.85,1,4749
2025-11-11 10:05:00,223.40,7.88,1759.54,2.10,46.38,0.555,0.642,0.500,0.456,3.41,1,4750
2025-11-11 10:10:00,221.12,7.58,1675.13,3.07,52.64,0.409,0.449,0.343,0.386,3.36,1,4751
2025-11-11 10:15:00,218.77,7.04,1540.31,2.37,45.35,0.342,0.371,0.361,0.276,3.17,1,4752
2025-11-11 10:20:00,231.64,6.95,1610.64,3.22,43.53,0.359,0.307,0.379,0.412,2.59,1,4753
2025-11-11 10:25:00,227.55,9.25,2104.52,2.63,47.97,0.688,0.819,0.784,0.556,2.91,1,4754
2025-11-11 10:30:00,227.43,8.37,1904.56,3.11,41.07,0.628,0.740,0.622,0.728,2.82,1,4755
2025-11-11 10:35:00,223.77,8.82,1974.43,2.63,53.10,0.403,0.454,0.419,0.479,2.57,1,4756
2025-11-11 10:40:00,223.47,7.71,1723.71,3.50,45.28,0.696,0.652,0.562,0.737,3.47,1,4757
2025-11-11 10:45:00,222.76,9.26,2063.70,3.02,38.91,0.409,0.395,0.429,0.386,3.54,1,4758
2025-11-11 10:50:00,226.27,8.02,1813.54,2.05,54.72,0.782,0.904,0.916,0.723,2.62,1,4759
2025-11-11 10:55:00,226.03,7.36,1664.47,2.10,40.16,0.406,0.335,0.332,0.327,2.77,1,4760
2025-11-11 11:00:00,226.90,9.36,2123.23,2.92,38.72,0.499,0.516,0.552,0.500,3.61,1,4761
2025-11-11 11:05:00,230.60,8.33,1921.81,2.80,45.02,0.561,0.586,0.502,0.637,2.64,1,4762
2025-11-11 11:10:00,224.19,8.19,1836.26,3.43,39.59,0.359,0.356,0.351,0.341,3.95,1,4763
2025-11-11 11:15:00,231.96,8.87,2057.59,2.42,52.04,0.469,0.539,0.514,0.395,3.73,1,4764
2025-11-11 11:20:00,222.96,9.32,2077.77,3.29,53.18,0.610,0.501,0.620,0.689,3.09,1,4765
2025-11-11 11:25:00,230.70,9.34,2154.86,2.09,45.22,0.446,0.433,0.508,0.514,3.21,1,4766
2025-11-11 11:30:00,223.14,7.11,1586.56,3.19,54.02,0.744,0.669,0.792,0.888,3.24,1,4767
2025-11-11 11:35:00,220.83,9.30,2054.19,2.74,46.81,0.385,0.379,0.315,0.436,2.54,1,4768
2025-11-11 11:40:00,224.90,6.77,1521.87,2.00,38.05,0.617,0.692,0.495,0.531,2.86,1,4769
2025-11-11 11:45:00,230.69,8.94,2061.98,2.61,48.15,0.607,0.626,0.570,0.657,3.30,1,4770
2025-11-11 11:50:00,229.16,6.84,1567.72,2.60,39.43,0.309,0.356,0.280,0.280,3.40,1,4771
2025-11-11 11:55:00,221.93,8.85,1964.57,2.43,49.41,0.746,0.716,0.619,0.883,2.71,1,4772
2025-11-11 12:00:00,227.65,9.46,2152.58,3.03,52.99,0.366,0.308,0.343,0.407,3.69,1,4773
2025-11-11 12:05:00,231.25,7.01,1620.64,2.57,50.68,0.390,0.413,0.445,0.376,3.58,1,4774
2025-11-11 12:10:00,226.19,9.21,2082.84,3.06,47.99,0.492,0.493,0.472,0.442,3.97,1,4775
2025-11-11 12:15:00,226.07,7.15,1616.74,2.29,47.94,0.790,0.743,0.909,0.936,3.30,1,4776
2025-11-11 12:20:00,220.47,8.12,1790.92,2.83,44.98,0.692,0.638,0.625,0.757,3.77,1,4777
2025-11-11 12:25:00,227.37,8.80,2001.98,3.36,44.42,0.622,0.507,0.739,0.513,2.99,1,4778
2025-11-11 12:30:00,222.75,8.83,1967.74,2.70,43.20,0.496,0.440,0.502,0.440,2.88,1,4779
2025-11-11 12:35:00,227.95,6.55,1492.62,2.24,53.85,0.383,0.381,0.450,0.359,3.77,1,4780
2025-11-11 12:40:00,222.14,8.67,1926.66,2.99,43.39,0.695,0.805,0.600,0.766,3.14,1,4781
2025-11-11 12:45:00,223.65,6.51,1456.73,2.78,48.35,0.322,0.260,0.380,0.313,2.98,1,4782
2025-11-11 12:50:00,230.40,7.84,1805.71,3.02,50.00,0.365,0.346,0.353,0.372,3.63,1,4783
2025-11-11 12:55:00,221.06,8.95,1979.36,2.38,48.86,0.321,0.341,0.349,0.337,2.53,1,4784
2025-11-11 13:00:00,221.26,8.22,1819.34,2.60,46.96,0.753,0.827,0.716,0.888,3.09,1,4785
2025-11-11 13:05:00,228.58,8.07,1844.51,3.50,43.00,0.566,0.678,0.484,0.613,3.69,1,4786
2025-11-11 13:10:00,231.83,7.05,1634.42,2.83,53.17,0.733,0.687,0.861,0.593,2.52,1,4787
2025-11-11 13:15:00,230.49,8.89,2049.90,2.16,38.72,0.446,0.451,0.445,0.432,2.53,1,4788
2025-11-11 13:20:00,223.02,8.05,1794.65,3.15,51.63,0.756,0.677,0.906,0.850,2.61,1,4789
2025-11-11 13:25:00,226.49,6.95,1573.38,3.49,50.65,0.474,0.522,0.475,0.417,3.24,1,4790
2025-11-11 13:30:00,225.29,7.41,1670.08,2.74,53.41,0.454,0.523,0.367,0.509,2.96,1,4791
2025-11-11 13:35:00,225.37,6.90,1554.74,3.23,48.11,0.713,0.587,0.773,0.586,3.26,1,4792
2025-11-11 13:40:00,224.26,9.10,2041.11,2.50,38.59,0.460,0.547,0.427,0.515,3.78,1,4793
2025-11-11 13:45:00,226.85,8.96,2031.52,3.07,49.09,0.496,0.487,0.440,0.474,2.90,1,4794
2025-11-11 13:50:00,231.61,7.92,1833.25,2.13,44.06,0.714,0.809,0.781,0.614,2.97,1,4795
2025-11-11 13:55:00,223.82,6.69,1498.07,2.41,52.98,0.697,0.750,0.826,0.632,2.86,1,4796
2025-11-11 14:00:00,222.22,7.53,1672.47,2.67,40.75,0.525,0.496,0.524,0.462,3.64,1,4797
2025-11-11 14:05:00,218.96,9.11,1994.96,2.59,39.36,0.635,0.702,0.659,0.586,3.85,1,4798
2025-11-11 14:10:00,218.84,8.98,1964.25,2.88,43.57,0.638,0.712,0.742,0.683,3.89,1,4799
2025-11-11 14:15:00,227.17,7.78,1767.33,2.19,46.84,0.613,0.727,0.607,0.608,2.99,1,4800
2025-11-11 14:20:00,218.00,7.17,1563.78,3.41,46.01,0.361,0.338,0.416,0.354,3.49,1,4801
2025-11-11 14:25:00,218.09,6.88,1501.15,2.97,40.78,0.709,0.794,0.750,0.690,3.01,1,4802
2025-11-11 14:30:00,225.98,9.24,2087.90,2.56,44.15,0.389,0.369,0.351,0.417,2.89,1,4803
2025-11-11 14:35:00,221.28,7.41,1640.77,2.95,46.67,0.794,0.817,0.827,0.750,3.04,1,4804
2025-11-11 14:40:00,221.32,8.47,1874.57,2.94,40.88,0.643,0.734,0.582,0.523,2.89,1,4805
2025-11-11 14:45:00,221.64,9.10,2016.21,2.54,52.90,0.649,0.678,0.773,0.703,3.95,1,4806
2025-11-11 14:50:00,218.95,8.19,1792.48,2.98,44.55,0.646,0.673,0.732,0.533,3.79,1,4807
2025-11-11 14:55:00,225.16,7.49,1687.23,3.08,52.72,0.560,0.462,0.644,0.620,3.28,1,4808
2025-11-11 15:00:00,221.80,9.42,2088.74,3.17,41.82,0.366,0.378,0.393,0.361,3.58,1,4809
2025-11-11 15:05:00,225.69,7.43,1677.35,3.31,41.00,0.440,0.380,0.510,0.488,3.73,1,4810
2025-11-11 15:10:00,225.50,6.52,1470.75,3.05,46.76,0.493,0.537,0.518,0.534,3.34,1,4811
2025-11-11 15:15:00,226.71,8.12,1840.35,2.68,41.39,0.749,0.675,0.796,0.745,2.96,1,4812
2025-11-11 15:20:00,229.27,6.81,1561.53,2.53,47.35,0.397,0.442,0.403,0.372,3.11,1,4813
2025-11-11 15:25:00,229.74,7.71,1771.55,2.10,46.31,0.489,0.484,0.408,0.536,3.58,1,4814
2025-11-11 15:30:00,220.76,7.38,1628.20,3.05,54.68,0.753,0.774,0.856,0.722,3.12,1,4815
2025-11-11 15:35:00,228.85,6.86,1570.09,2.25,50.69,0.631,0.660,0.642,0.687,3.46,1,4816
2025-11-11 15:40:00,224.04,9.14,2047.67,2.59,53.91,0.338,0.289,0.313,0.347,3.44,1,4817
2025-11-11 15:45:00,220.54,7.27,1603.96,2.61,54.58,0.764,0.741,0.624,0.821,2.65,1,4818
2025-11-11 15:50:00,229.79,6.78,1557.05,2.40,49.32,0.480,0.501,0.448,0.487,3.54,1,4819
2025-11-11 15:55:00,220.69,7.45,1643.35,2.23,46.55,0.791,0.641,0.829,0.725,2.61,1,4820
2025-11-11 16:00:00,228.88,7.22,1651.97,2.51,40.19,0.443,0.502,0.499,0.371,2.60,1,4821
2025-11-11 16:05:00,230.26,8.05,1854.45,2.28,41.07,0.333,0.282,0.342,0.278,2.64,1,4822
2025-11-11 16:10:00,226.45,6.51,1473.24,3.23,45.39,0.536,0.521,0.572,0.471,3.81,1,4823
2025-11-11 16:15:00,220.93,8.88,1961.90,2.59,52.68,0.456,0.466,0.400,0.527,2.74,1,4824
2025-11-11 16:20:00,222.51,6.52,1451.76,2.33,44.13,0.422,0.492,0.463,0.500,3.72,1,4825
2025-11-11 16:25:00,219.24,6.80,1490.98,2.51,43.10,0.502,0.467,0.573,0.415,3.37,1,4826
2025-11-11 16:30:00,227.36,7.57,1722.13,2.86,52.49,0.525,0.428,0.440,0.588,2.50,1,4827
2025-11-11 16:35:00,224.00,8.47,1898.14,2.19,47.38,0.393,0.325,0.356,0.460,2.99,1,4828
2025-11-11 16:40:00,223.19,8.91,1989.50,3.30,51.36,0.737,0.772,0.742,0.827,3.96,1,4829
2025-11-11 16:45:00,224.12,7.80,1748.28,2.63,52.48,0.450,0.481,0.490,0.522,3.26,1,4830
2025-11-11 16:50:00,219.64,8.49,1863.66,3.40,41.30,0.366,0.353,0.359,0.321,2.71,1,4831
2025-11-11 16:55:00,218.38,8.96,1957.13,3.18,42.67,0.734,0.757,0.630,0.766,2.71,1,4832
2025-11-11 17:00:00,219.07,8.34,1827.61,2.26,45.60,0.779,0.823,0.869,0.729,3.15,1,4833
2025-11-11 17:05:00,227.29,8.12,1846.63,2.25,47.79,0.669,0.670,0.571,0.567,2.71,1,4834
2025-11-11 17:10:00,218.26,8.03,1753.67,3.08,48.46,0.396,0.437,0.471,0.456,3.88,1,4835
2025-11-11 17:15:00,219.47,9.17,2011.71,3.17,54.16,0.639,0.605,0.600,0.587,3.98,1,4836
2025-11-11 17:20:00,219.10,8.18,1791.46,3.13,50.29,0.789,0.793,0.930,0.643,3.59,1,4837
2025-11-11 17:25:00,229.97,6.52,1499.03,3.46,49.60,0.648,0.745,0.654,0.539,3.55,1,4838
2025-11-11 17:30:00,220.81,8.96,1978.51,3.35,41.59,0.420,0.336,0.396,0.380,2.78,1,4839
2025-11-11 17:35:00,228.30,6.82,1557.70,3.37,43.85,0.587,0.615,0.643,0.622,2.70,1,4840
2025-11-11 17:40:00,219.15,8.55,1873.76,2.89,54.47,0.598,0.680,0.716,0.627,3.49,1,4841
2025-11-11 17:45:00,226.43,6.70,1516.95,2.57,39.12,0.622,0.576,0.671,0.529,3.86,1,4842
2025-11-11 17:50:00,229.57,9.43,2165.98,2.45,48.79,0.693,0.561,0.713,0.562,3.82,1,4843
2025-11-11 17:55:00,219.04,8.97,1965.58,2.02,50.86,0.470,0.561,0.501,0.562,3.12,1,4844
2025-11-11 18:00:00,226.74,7.38,1672.40,2.91,44.19,0.722,0.634,0.655,0.753,2.81,1,4845
2025-11-12 07:00:00,229.90,7.74,1779.95,3.42,44.32,0.467,0.524,0.558,0.522,3.04,1,4846
2025-11-12 07:05:00,220.51,8.81,1943.38,3.45,50.67,0.764,0.818,0.915,0.778,3.79,1,4847
2025-11-12 07:10:00,227.06,8.57,1944.80,3.45,38.30,0.700,0.838,0.698,0.634,2.91,1,4848
2025-11-12 07:15:00,230.37,7.49,1725.78,2.53,54.84,0.642,0.660,0.567,0.697,2.55,1,4849
2025-11-12 07:20:00,222.66,8.79,1958.16,3.34,50.86,0.636,0.708,0.534,0.741,3.35,1,4850
2025-11-12 07:25:00,223.17,8.20,1830.12,2.94,41.99,0.622,0.642,0.670,0.700,3.10,1,4851
2025-11-12 07:30:00,224.17,6.58,1474.95,3.30,54.73,0.378,0.450,0.440,0.352,3.26,1,4852
2025-11-12 07:35:00,231.67,8.09,1874.63,3.07,42.44,0.798,0.832,0.684,0.643,3.99,1,4853
